image_id,site_id,pointing_game_score
ENA/chicken/f7e8a473-96cb-4b1b-81d1-417c46d85d5e.JPG,ENA_NRC254,0.07211434096097946
TR1/takahe/b8660299-2963-41d9-bad5-d2969e81c593.JPG,TR1_unknown,0.32174161076545715
ENA/chicken/80b9e6b6-e859-42c2-9782-f97c20022a8d.JPG,ENA_NRC254,0.15276919305324554
ENA/chicken/4f24c043-0f6d-4a62-b408-e3f688d850b9.JPG,ENA_NRC254,0.15276919305324554
ENA/chicken/cb55d157-1d69-460e-8a20-75d1c15c2d9f.JPG,ENA_NRC254,0.22940291464328766
ENA/chicken/dcb94f93-1e33-490c-b760-3a3f75387bc2.JPG,ENA_NRC254,0.0
ENA/chicken/5b318fe7-f32f-4947-9676-dc62f98c0fff.JPG,ENA_NRC254,0.0
ENA/chicken/6efac3f1-2039-442f-94bf-29ed4c71e589.JPG,ENA_NRC254,0.16832493245601654
ENA/chicken/92a1abc7-cbe8-4fe9-97a0-02252bc0c958.JPG,ENA_NRC254,0.16832493245601654
ENA/chicken/3049001f-515d-45eb-830f-0a44c1e0aa0c.JPG,ENA_NRC254,0.16832493245601654
KCR/chicken/98dd5cfa-60ba-4055-934a-04760f07f3da.JPG,KCR_HOR2,0.08894271403551102
ENA/chicken/2bc30d80-7598-4f69-a7fd-5b6e47cfd18a.JPG,ENA_NRC254,0.15736575424671173
ENA/chicken/a52e5e9c-b93d-46e2-bdbb-a242ab81a804.JPG,ENA_NRC254,0.15736575424671173
KCR/dunnock/b8fb5aca-5072-4503-978f-ec399a71ed81.JPG,KCR_MIL7,0.16613930463790894
RKU/dunnock/9A141B29-F0A3-457F-BA0F-0207B22223BC_000003.jpg,RKU_CCAMH046,0.0
ENA/chicken/97960023-4601-49e7-b89e-e9dcf619e83c.JPG,ENA_NRC254,0.05582244694232941
RKU/dunnock/9A141B29-F0A3-457F-BA0F-0207B22223BC_000004.jpg,RKU_CCAMH046,0.0
ENA/chicken/7b4040d2-7ea1-44bc-b63b-cdf58b16a205.JPG,ENA_NRC254,0.12224999070167542
ENA/chicken/45561e93-b6cc-4ecd-a7ec-d3fd6ff36687.JPG,ENA_NRC254,0.01276302244514227
ENA/chicken/db0db556-a4d5-4da8-9d77-36b77a607202.JPG,ENA_NRC254,0.05017009377479553
ENA/chicken/6e27fd00-b751-40c0-bae4-042eaa375446.JPG,ENA_NRC254,0.2123539298772812
ENA/chicken/189f6b1d-efbf-4569-ad3b-b65514698d7e.JPG,ENA_NRC254,0.2123539298772812
ENA/chicken/db126b07-244e-47b1-a478-0d78c2c90166.JPG,ENA_NRC254,0.0930488258600235
ENA/chicken/1407a5d9-ca37-419c-8098-e2401a2155e0.JPG,ENA_NRC254,0.0930488258600235
ENA/chicken/b60ad8a2-7663-4171-ac84-87e5f4c10349.JPG,ENA_NRC254,0.0930488258600235
ENA/chicken/927dc3f8-442c-4988-86b2-81decb6e33d1.JPG,ENA_NRC254,0.2562282979488373
ENA/chicken/c782b26c-de47-49c7-ae0c-77247bc993a6.JPG,ENA_NRC254,0.2562282979488373
ENA/chicken/0a689e6a-64a3-45a0-a158-f7a940421098.JPG,ENA_NRC254,0.03807952255010605
ENA/chicken/9abf318a-d821-47f5-98f7-962b66a17990.JPG,ENA_NRC254,0.2517426311969757
EFH/kiwi/C30D030F-6DE8-46E0-B80F-3FBBD9F9EE35.JPG,EFH_HCAMC08,0.9765366315841675
ENA/chicken/191d5fd5-9183-48e4-b4e9-ab2ba13c66a6.JPG,ENA_NRC254,0.01914164610207081
RKU/dunnock/90388E61-D1FB-4D3B-88A6-22C88026CE4D_000005.jpg,RKU_CCAMH046,0.0
ENA/chicken/4629451b-d361-4a36-88d7-cc0516191a21.JPG,ENA_NRC254,0.01914164610207081
ENA/chicken/56ae8346-989f-4297-a737-4934e9222911.JPG,ENA_NRC254,0.01914164610207081
RKU/dunnock/DABA4477-3F1C-40F8-A626-B150746E9B61_000005.jpg,RKU_CCAMH046,0.0
ENA/chicken/de661647-1042-43be-a06d-8a57b4b6599b.JPG,ENA_NRC254,0.32549694180488586
ENA/chicken/1fe2348f-2d16-4061-8777-83ce8f0ea6d1.JPG,ENA_NRC254,0.32549694180488586
ENA/chicken/21020084-8708-417c-9bc5-e1dce41cbf87.JPG,ENA_NRC254,0.14137154817581177
ENA/chicken/5c4e0e2f-c88d-45d6-983e-bb088c21fd2c.JPG,ENA_NRC254,0.14137154817581177
ENA/chicken/4c049b29-e012-40c6-91ff-43c42f53a414.JPG,ENA_NRC254,0.14137154817581177
ENA/chicken/c972068c-b27f-4a42-8468-128df1511f76.JPG,ENA_NRC254,0.01838434673845768
ENA/chicken/ce4d0125-c764-4dd0-b52e-58892a3bb31c.JPG,ENA_NRC254,0.06691360473632812
ENA/chicken/70ea04bd-cb8c-4234-b3eb-09af65a56cc2.JPG,ENA_NRC254,0.06691360473632812
RKU/dunnock/FEA83122-1BF1-41D9-8FC8-246293AB9E6B_000010.jpg,RKU_CCAMH046,0.46910372376441956
TR1/morepork/003808e0-f5e0-44aa-8e20-a27caf8f6ef9.JPG,TR1_unknown,0.4229075014591217
