image_id,site_id,pointing_game_score,seen_site
EFH/fantail/6D79F7C0-29AA-4EC8-A19B-B2A69F4544B7.JPG,EFH_HCAME01,0.18842953443527222,True
RMP/oystercatcher/A2AF29A5-16FC-4944-87B1-93CFAA971790.JPG,RMP_SCAMM83,0.16686353087425232,False
EFH/greenfinch/41E85C56-52BD-4F21-8129-1E2D53DD7DB8.JPG,EFH_HCAMG14,0.48577800393104553,True
ACC/pheasant/0EA440C6-9078-4AE3-AC6D-D01D6484068B.JPG,ACC_TCAM015,0.9458181262016296,False
Z20/kiwi/9e2fceab-baa1-4b9b-8f00-d84177df51bd.JPG,Z20_3P4500,0.6049660444259644,False
KCR/dunnock/5e14f26a-6885-4db2-bbf4-1fd3f5d6d10f.JPG,KCR_FER12,0.9126502871513367,False
ZIO/fantail/86ed5af8-4681-45ed-a41d-8917f29ad5b7.JPG,ZIO_STATIONO6,0.9418233633041382,False
EFD/silvereye/E7026D02-9651-4FC5-A5AA-010937EDF216.JPG,EFD_DCAMF07,0.8233515024185181,True
RMP/pukeko/44882F14-0F6E-4828-90DA-78A279284370.JPG,RMP_ICAMM79,0.7457157969474792,False
RMP/quail_brown/51AC64F6-D6A5-4D3C-A3BE-F4BF9CB9A7F6.JPG,RMP_ICAMR04,0.7175201773643494,False
PS1/weka/bf85f985-007d-47f1-b08c-a093853b0991.JPG,PS1_CAM7307,0.7517956495285034,True
EFH/morepork/76454FA8-9611-4250-A429-D6E9FF849A0B.JPG,EFH_HCAMB01,0.02276611141860485,True
EFH/greenfinch/F8551677-2365-4AD2-8519-231CFACCAF56.JPG,EFH_HCAME10,0.9558923840522766,True
EFH/tomtit/ECC6F839-C624-4739-A063-94CA558DF403.JPG,EFH_HCAMC04,0.6082972884178162,True
FGA/harrier/9BE67A0F-657B-4F79-8CB3-7DCCE8E96AEF.JPG,FGA_CAMERA1,0.6895420551300049,False
KCR/kiwi/d6a523f0-09d6-4bc5-ac5a-5e43431becf0.JPG,KCR_HOR14,0.12254390120506287,False
EFH/tomtit/D8DF9D46-F1D3-489E-B25A-EB6736684BEB.JPG,EFH_HCAMA11,0.4678625464439392,True
HLO/rosella/64AE8A9E-EE80-438C-BF7B-9B608A6859FC.JPG,HLO_HPAT004,3.1324723295256263e-06,True
PS3/kea/90a8ec0d-3939-4c31-a700-82d017c4fe4c.JPG,PS3_CAMGC43,0.3219042122364044,True
RMP/myna/38463943-65DF-4FAD-A765-511997234658.JPG,RMP_ICAMR07,0.5820900797843933,False
ACC/banded_rail/14C788E2-0719-4BC7-83EF-85D05D580977.JPG,ACC_066,0.468271404504776,False
ACC/pukeko/990C6076-C176-4FB5-998D-242B244CDC41.JPG,ACC_T68,0.977258563041687,False
RMP/oystercatcher/AA0234F7-E28C-4E4F-84C4-0AFA9975BA02.JPG,RMP_SCAMM83,3.410397653169639e-07,False
